commit	full_hash	date	family	status	old_path	path	subject
7fe745b	7fe745b91ffe34e90b40ee9d54b46a0716daa964	2026-06-11T21:27:52-03:00	communication-memory-bytes	A	.	tests/test_notebooks.py	fix: load legacy jax checkpoints
7f9430e	7f9430eb9a828aa33e613703a9b26d4da4883201	2026-06-11T21:30:13-03:00	jax-mappo-training-core	M	.	tests/test_notebooks.py	fix: add legacy jax core shim
7f9430e	7f9430eb9a828aa33e613703a9b26d4da4883201	2026-06-11T21:30:13-03:00	jax-mappo-training-core	A	.	train_mappo_jax_core.py	fix: add legacy jax core shim
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	README.md	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	experiments/communication_bits.json	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	notebooks/train_jax_communication_curriculum.ipynb	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	results/curated/README.md	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	results/curated/index.json	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/cli.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/results.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/__init__.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/core.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	D	.	src/ant_byte_env/training/jax_mappo/warm_start.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	tests/test_notebooks.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	M	.	tests/test_research_workflow.py	refactor: remove legacy compatibility shims
6288fe6	6288fe6a39c0c3a66baff2e8db9f78c477508148	2026-06-11T22:28:05-03:00	communication-memory-bytes	D	.	train_mappo_jax_core.py	refactor: remove legacy compatibility shims
5acb453	5acb453eb54a57f50b76a2a95a01830c257cf428	2026-06-11T23:02:22-03:00	communication-memory-bytes	M	.	notebooks/train_jax_communication_curriculum.ipynb	fix: repair communication notebook render cell
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	README.md	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	experiments/communication_bits.json	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	notebooks/train_jax_communication_curriculum.ipynb	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	notebooks/train_mappo_curriculum.ipynb	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	src/ant_byte_env/cli.py	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/__init__.py	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/checkpointing.py	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/runner.py	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	A	.	src/ant_byte_env/training/jax_mappo/transfer.py	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	tests/test_research_workflow.py	fix: transfer communication training from forage policy
6c7f204	6c7f2045a15dc3381359a3eb7b0288585dc214f4	2026-06-12T09:57:08-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	fix: transfer communication training from forage policy
f4af1a4	f4af1a4a2ba820ff1c902cf057393114dcef5d0c	2026-06-12T10:10:44-03:00	communication-memory-bytes	M	.	notebooks/train_jax_communication_curriculum.ipynb	fix: reload jax runner in communication notebook
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	README.md	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	notebooks/train_jax_communication_curriculum.ipynb	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	src/ant_byte_env/cli.py	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	src/ant_byte_env/rendering.py	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/torch_mappo/visualization.py	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	A	.	src/ant_byte_env/visualization.py	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	tests/test_notebooks.py	fix: render ant vision in checkpoint videos
78b34b5	78b34b5747d6b828bccbeeb7c588212c7e47c066	2026-06-12T10:36:07-03:00	communication-memory-bytes	M	.	tests/test_render.py	fix: render ant vision in checkpoint videos
e65e440	e65e4402c2ea3ccca4bf07cead5e927454270889	2026-06-12T15:17:39-03:00	autocurriculum-exploration-baselines	M	.	experiments/forage_curriculum.json	feat: extend MAPPO curriculum to 25x25
e65e440	e65e4402c2ea3ccca4bf07cead5e927454270889	2026-06-12T15:17:39-03:00	autocurriculum-exploration-baselines	M	.	notebooks/train_mappo_curriculum.ipynb	feat: extend MAPPO curriculum to 25x25
e65e440	e65e4402c2ea3ccca4bf07cead5e927454270889	2026-06-12T15:17:39-03:00	autocurriculum-exploration-baselines	M	.	tests/test_notebooks.py	feat: extend MAPPO curriculum to 25x25
037dc52	037dc520fe87584f71e15b16dd77fd4a20586a1f	2026-06-12T17:02:28-03:00	ant-count-25x25-autoresearch	A	.	notebooks/train_jax_ant_count_curriculum.ipynb	feat: add jax ant-count curriculum notebook
037dc52	037dc520fe87584f71e15b16dd77fd4a20586a1f	2026-06-12T17:02:28-03:00	ant-count-25x25-autoresearch	M	.	tests/test_notebooks.py	feat: add jax ant-count curriculum notebook
4014816	4014816f122dd8eb5a9c1cf9d165c53d717911fe	2026-06-12T17:38:21-03:00	communication-memory-bytes	M	.	src/ant_byte_env/jax_env.py	fix: preserve jax food count state
4014816	4014816f122dd8eb5a9c1cf9d165c53d717911fe	2026-06-12T17:38:21-03:00	communication-memory-bytes	M	.	tests/test_jax_env.py	fix: preserve jax food count state
4014816	4014816f122dd8eb5a9c1cf9d165c53d717911fe	2026-06-12T17:38:21-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	fix: preserve jax food count state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	src/ant_byte_env/env.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	src/ant_byte_env/jax_env.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/core.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/transfer.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/torch_mappo/observations.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	tests/test_env_api.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	tests/test_jax_env.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	tests/test_train_mappo.py	feat: add ant occupancy grid to state
0f2938c	0f2938c8d110be8d8ddfca5017ec2f439beb3d15	2026-06-12T17:48:16-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	feat: add ant occupancy grid to state
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	README.md	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/__init__.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/env.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/jax_env.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/cli.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/core.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/transfer.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/torch_mappo/cli.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/torch_mappo/observations.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	src/ant_byte_env/visualization.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	tests/test_env_api.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	tests/test_jax_env.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	tests/test_train_mappo.py	feat: make ant vision forward-facing
22e19de	22e19de67b796cf498765daed674d61875b9e548	2026-06-13T18:37:01-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	feat: make ant vision forward-facing
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	README.md	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/__init__.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/env.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/jax_env.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/core.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/transfer.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/torch_mappo/model.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	tests/test_env_api.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	tests/test_jax_env.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	tests/test_train_mappo.py	feat: add body-relative ant movement
4d7eea0	4d7eea087e2b2aeba4bb3d56c0d3eb27925632ec	2026-06-13T19:03:05-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	feat: add body-relative ant movement
1f49809	1f4980919f403fb3b7f3c3db14befdfacb21a4a9	2026-06-14T09:50:20-03:00	infra-tests-ci-cleanup	M	.	README.md	docs: add conda environment setup
1f49809	1f4980919f403fb3b7f3c3db14befdfacb21a4a9	2026-06-14T09:50:20-03:00	infra-tests-ci-cleanup	A	.	environment.yml	docs: add conda environment setup
5cf5faa	5cf5faa72513c258e319ab1ea7f423ba1c9b4e29	2026-06-14T09:50:49-03:00	autocurriculum-exploration-baselines	M	.	README.md	feat: add direct-goal baseline experiment
5cf5faa	5cf5faa72513c258e319ab1ea7f423ba1c9b4e29	2026-06-14T09:50:49-03:00	autocurriculum-exploration-baselines	A	.	experiments/direct_goal_baseline.json	feat: add direct-goal baseline experiment
5cf5faa	5cf5faa72513c258e319ab1ea7f423ba1c9b4e29	2026-06-14T09:50:49-03:00	autocurriculum-exploration-baselines	A	.	notebooks/train_jax_direct_goal_baseline.ipynb	feat: add direct-goal baseline experiment
5cf5faa	5cf5faa72513c258e319ab1ea7f423ba1c9b4e29	2026-06-14T09:50:49-03:00	autocurriculum-exploration-baselines	M	.	tests/test_notebooks.py	feat: add direct-goal baseline experiment
5cf5faa	5cf5faa72513c258e319ab1ea7f423ba1c9b4e29	2026-06-14T09:50:49-03:00	autocurriculum-exploration-baselines	M	.	tests/test_research_workflow.py	feat: add direct-goal baseline experiment
1d7cf5b	1d7cf5bfc6fb829440f10086085d274fcd3275ea	2026-06-14T09:52:15-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/rollout.py	fix: preserve JAX rollout state across updates
1d7cf5b	1d7cf5bfc6fb829440f10086085d274fcd3275ea	2026-06-14T09:52:15-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/runner.py	fix: preserve JAX rollout state across updates
1d7cf5b	1d7cf5bfc6fb829440f10086085d274fcd3275ea	2026-06-14T09:52:15-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	fix: preserve JAX rollout state across updates
887fc70	887fc70f6f2c0cc9dd6b9da8b41ca2a3bdb698c5	2026-06-14T09:52:26-03:00	communication-memory-bytes	M	.	src/ant_byte_env/training/jax_mappo/__init__.py	feat: add JAX checkpoint evaluation helpers
887fc70	887fc70f6f2c0cc9dd6b9da8b41ca2a3bdb698c5	2026-06-14T09:52:26-03:00	communication-memory-bytes	A	.	src/ant_byte_env/training/jax_mappo/evaluation.py	feat: add JAX checkpoint evaluation helpers
887fc70	887fc70f6f2c0cc9dd6b9da8b41ca2a3bdb698c5	2026-06-14T09:52:26-03:00	communication-memory-bytes	M	.	tests/test_train_mappo_jax.py	feat: add JAX checkpoint evaluation helpers
5026962	50269622f86e4d0e1d52f16b435a11cadf38ceea	2026-06-14T09:53:29-03:00	communication-memory-bytes	M	.	src/ant_byte_env/results.py	fix: use Python 3.10 UTC timezone APIs
5026962	50269622f86e4d0e1d52f16b435a11cadf38ceea	2026-06-14T09:53:29-03:00	communication-memory-bytes	M	.	src/ant_byte_env/runs.py	fix: use Python 3.10 UTC timezone APIs
5026962	50269622f86e4d0e1d52f16b435a11cadf38ceea	2026-06-14T09:53:29-03:00	communication-memory-bytes	M	.	src/ant_byte_env/vault.py	fix: use Python 3.10 UTC timezone APIs
5026962	50269622f86e4d0e1d52f16b435a11cadf38ceea	2026-06-14T09:53:29-03:00	communication-memory-bytes	M	.	tests/test_vault.py	fix: use Python 3.10 UTC timezone APIs
6056309	6056309700680e03778b9040eb890a9575e93953	2026-06-14T10:20:23-03:00	communication-memory-bytes	A	.	src/ant_byte_env/notebook_workflows.py	untracked files on main: 4d7eea0 feat: add body-relative ant movement
6056309	6056309700680e03778b9040eb890a9575e93953	2026-06-14T10:20:23-03:00	communication-memory-bytes	A	.	tests/test_notebook_workflows.py	untracked files on main: 4d7eea0 feat: add body-relative ant movement
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	M	.	README.md	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	A	.	autoresearch/GOAL.md	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	A	.	autoresearch/README.md	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	A	.	autoresearch/ideas/000-communication-bits.md	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	A	.	autoresearch/protocol.md	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	A	.	autoresearch/templates/experiment.md	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	M	.	experiments/communication_bits.json	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	M	.	experiments/forage_curriculum.json	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	M	.	notebooks/train_jax_ant_count_curriculum.ipynb	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	M	.	notebooks/train_jax_communication_curriculum.ipynb	feat: improve communication curriculum workflow
0e138c0	0e138c070d2713acf7092cef305c9026d1ffbdfb	2026-06-15T10:57:55-03:00	communication-memory-bytes	M	.	notebooks/train_jax_direct_goal_baseline.ipynb	feat: improve communication curriculum workflow
