run_dir	family	evidence_files	summary	evaluation	train_result	config	plan	experiment_md	metrics_jsonl	metric_source	eval_mean_delivered_food	eval_mean_delivered_fraction	eval_success_rate	delivery_events	pickup_events	env_return	episode_return	final_mean_remaining_food	best_model_metric_value	global_step	update	num_updates
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0009_lr5e6_clip03_temp075_noanneal_u40_seed47	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0009_lr5e6_clip03_temp075_noanneal_u40_seed47/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0009_lr5e6_clip03_temp075_noanneal_u40_seed47/train_result.json	109.125	0.873	0.5	392.0	552.0	24.5	23.18023681640625	45.25	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0010_lr1e5_clip03_temp075_noanneal_u40_seed53	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0010_lr1e5_clip03_temp075_noanneal_u40_seed53/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0010_lr1e5_clip03_temp075_noanneal_u40_seed53/train_result.json	122.875	0.983	0.75	337.0	354.0	21.0625	19.11864471435547	36.625	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0011_lr5e6_clip03_temp075_u60_eval16_seed59	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0011_lr5e6_clip03_temp075_u60_eval16_seed59/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0011_lr5e6_clip03_temp075_u60_eval16_seed59/train_result.json	123.1875	0.9855	0.5625	273.0	246.0	17.0625	14.790124893188477	29.0	.	245760.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0012_lr1e5_clip03_temp075_u60_eval16_seed61	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0012_lr1e5_clip03_temp075_u60_eval16_seed61/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0012_lr1e5_clip03_temp075_u60_eval16_seed61/train_result.json	110.3125	0.8825000000000001	0.4375	366.0	321.0	22.875	20.833045959472656	43.1875	.	245760.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0013_lr5e6_clip02_temp075_u40_seed67	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0013_lr5e6_clip02_temp075_u40_seed67/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0013_lr5e6_clip02_temp075_u40_seed67/train_result.json	112.875	0.903	0.5	443.0	501.0	27.6875	26.208866119384766	41.25	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0014_lr1e5_clip05_temp075_epoch2_u20_seed71	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0014_lr1e5_clip05_temp075_epoch2_u20_seed71/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0014_lr1e5_clip05_temp075_epoch2_u20_seed71/train_result.json	118.75	0.95	0.375	179.0	186.0	11.1875	8.72755241394043	21.8125	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0015_lr5e6_clip03_temp075_u20_seed1023	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0015_lr5e6_clip03_temp075_u20_seed1023/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0015_lr5e6_clip03_temp075_u20_seed1023/train_result.json	123.125	0.985	0.375	202.0	233.0	12.625	10.306938171386719	36.625	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0016_lr1e5_clip03_temp075_u20_seed1029	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0016_lr1e5_clip03_temp075_u20_seed1029/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0016_lr1e5_clip03_temp075_u20_seed1029/train_result.json	123.5	0.988	0.25	132.0	144.0	8.25	5.651244163513184	28.1875	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0017_lr5e6_clip05_temp075_u40_seed1031	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0017_lr5e6_clip05_temp075_u40_seed1031/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0017_lr5e6_clip05_temp075_u40_seed1031/train_result.json	121.875	0.975	0.625	585.0	725.0	36.5625	35.789093017578125	42.6875	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0018_lr1e5_clip05_temp075_u40_seed1037	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0018_lr1e5_clip05_temp075_u40_seed1037/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0018_lr1e5_clip05_temp075_u40_seed1037/train_result.json	118.5	0.948	0.375	215.0	405.0	13.4375	11.666479110717773	51.125	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0019_lr2e5_clip03_temp075_u20_seed1041	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0019_lr2e5_clip03_temp075_u20_seed1041/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0019_lr2e5_clip03_temp075_u20_seed1041/train_result.json	120.625	0.965	0.625	273.0	249.0	17.0625	14.793404579162598	19.0625	.	81920.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0020_lr5e6_clip03_temp065_u40_seed1043	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0020_lr5e6_clip03_temp065_u40_seed1043/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0020_lr5e6_clip03_temp065_u40_seed1043/train_result.json	124.375	0.995	0.75	471.0	638.0	29.4375	28.395647048950195	45.9375	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0021_lr1e5_clip03_temp065_u40_seed1047	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0021_lr1e5_clip03_temp065_u40_seed1047/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0021_lr1e5_clip03_temp065_u40_seed1047/train_result.json	122.75	0.982	0.625	433.0	481.0	27.0625	25.529048919677734	43.8125	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0022_lr5e6_clip05_temp09_u40_seed1053	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0022_lr5e6_clip05_temp09_u40_seed1053/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0022_lr5e6_clip05_temp09_u40_seed1053/train_result.json	123.875	0.991	0.75	259.0	436.0	16.1875	14.511686325073242	87.375	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0023_lr1e5_clip08_temp075_u40_seed1059	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0023_lr1e5_clip08_temp075_u40_seed1059/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0023_lr1e5_clip08_temp075_u40_seed1059/train_result.json	116.0	0.9279999999999999	0.625	142.0	234.0	8.875	6.561628341674805	46.6875	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0024_lr5e6_clip03_temp075_noanneal_u40_seed1061	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0024_lr5e6_clip03_temp075_noanneal_u40_seed1061/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0024_lr5e6_clip03_temp075_noanneal_u40_seed1061/train_result.json	125.0	1.0	1.0	214.0	347.0	13.375	11.412688255310059	56.875	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0025_lr1e5_clip03_temp075_noanneal_u40_seed1067	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0025_lr1e5_clip03_temp075_noanneal_u40_seed1067/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0025_lr1e5_clip03_temp075_noanneal_u40_seed1067/train_result.json	122.25	0.978	0.5	453.0	558.0	28.3125	27.010879516601562	45.3125	.	163840.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0026_lr5e6_clip03_temp075_u60_eval16_seed1071	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0026_lr5e6_clip03_temp075_u60_eval16_seed1071/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0026_lr5e6_clip03_temp075_u60_eval16_seed1071/train_result.json	122.0	0.976	0.625	105.0	90.0	6.5625	3.8002700805664062	20.8125	.	245760.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0027_lr1e5_clip03_temp075_u60_eval16_seed1013	infra-tests-ci-cleanup	train_result.json	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0027_lr1e5_clip03_temp075_u60_eval16_seed1013/train_result.json	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/eff_0027_lr1e5_clip03_temp075_u60_eval16_seed1013/train_result.json	121.5	0.972	0.5625	210.0	193.0	13.125	10.676506042480469	22.1875	.	245760.0	.	.
runs/overnight_efficiency_sweep/sweep_20260702_003029/fine_temp_sweep_64_seed5m	infra-tests-ci-cleanup	summary.json	runs/overnight_efficiency_sweep/sweep_20260702_003029/fine_temp_sweep_64_seed5m/summary.json	.	.	.	.	.	.	runs/overnight_efficiency_sweep/sweep_20260702_003029/fine_temp_sweep_64_seed5m/summary.json	121.671875	0.973375	0.875	.	.	.	.	.	.	.	.	.
runs/smoke/20260612T001519Z	infra-tests-ci-cleanup	config.json;metrics.jsonl;summary.json	runs/smoke/20260612T001519Z/summary.json	.	.	runs/smoke/20260612T001519Z/config.json	.	.	runs/smoke/20260612T001519Z/metrics.jsonl	runs/smoke/20260612T001519Z/summary.json	.	.	.	.	.	.	0.25	.	.	8.0	.	.
runs/smoke_transfer/communication_bits/20260612T125520Z	communication-memory-bytes	config.json;metrics.jsonl;summary.json	runs/smoke_transfer/communication_bits/20260612T125520Z/summary.json	.	.	runs/smoke_transfer/communication_bits/20260612T125520Z/config.json	.	.	runs/smoke_transfer/communication_bits/20260612T125520Z/metrics.jsonl	runs/smoke_transfer/communication_bits/20260612T125520Z/summary.json	.	.	.	.	.	0.0	0.0	.	.	4.0	.	.
runs/training/fixed8-rb256-byte-decay-hl256-from-rbfinal-250x250/fixed8-rb256-byte-decay-hl256-from-rbfinal-20260630T035740Z	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json;training_result.json	runs/training/fixed8-rb256-byte-decay-hl256-from-rbfinal-250x250/fixed8-rb256-byte-decay-hl256-from-rbfinal-20260630T035740Z/summary.json	.	runs/training/fixed8-rb256-byte-decay-hl256-from-rbfinal-250x250/fixed8-rb256-byte-decay-hl256-from-rbfinal-20260630T035740Z/training_result.json	runs/training/fixed8-rb256-byte-decay-hl256-from-rbfinal-250x250/fixed8-rb256-byte-decay-hl256-from-rbfinal-20260630T035740Z/config.json	.	.	runs/training/fixed8-rb256-byte-decay-hl256-from-rbfinal-250x250/fixed8-rb256-byte-decay-hl256-from-rbfinal-20260630T035740Z/metrics.jsonl	runs/training/fixed8-rb256-byte-decay-hl256-from-rbfinal-250x250/fixed8-rb256-byte-decay-hl256-from-rbfinal-20260630T035740Z/summary.json	.	.	.	553.0	741.0	553.0	578.0075073242188	4259.0	553.0	331520.0	.	.
runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180430Z	twofifty-frontier-reset	config.json;metrics.jsonl	.	.	.	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180430Z/config.json	.	.	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180430Z/metrics.jsonl	.	.	.	.	.	.	.	.	.	.	.	.	.
runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180833Z	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json;training_result.json	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180833Z/summary.json	.	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180833Z/training_result.json	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180833Z/config.json	.	.	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180833Z/metrics.jsonl	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-20260629T180833Z/summary.json	.	.	.	0.0	0.0	0.0	26.25146484375	4450.0	.	655360.0	.	.
runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-probe-20260629T180711Z	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json;training_result.json	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-probe-20260629T180711Z/summary.json	.	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-probe-20260629T180711Z/training_result.json	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-probe-20260629T180711Z/config.json	.	.	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-probe-20260629T180711Z/metrics.jsonl	runs/training/half_scale_distance_autocurriculum_source_teacher_250x250/diagnosis-probe-20260629T180711Z/summary.json	.	.	.	1730.0	1934.0	1433.0	1587.60595703125	4397.0	.	64.0	.	.
runs/training/half_scale_distance_fixed8_source_reset_boundary_256_250x250/fixed8-reset-boundary256-20260629T214228Z	twofifty-frontier-reset	config.json;metrics.jsonl;summary.json;training_result.json	runs/training/half_scale_distance_fixed8_source_reset_boundary_256_250x250/fixed8-reset-boundary256-20260629T214228Z/summary.json	.	runs/training/half_scale_distance_fixed8_source_reset_boundary_256_250x250/fixed8-reset-boundary256-20260629T214228Z/training_result.json	runs/training/half_scale_distance_fixed8_source_reset_boundary_256_250x250/fixed8-reset-boundary256-20260629T214228Z/config.json	.	.	runs/training/half_scale_distance_fixed8_source_reset_boundary_256_250x250/fixed8-reset-boundary256-20260629T214228Z/metrics.jsonl	runs/training/half_scale_distance_fixed8_source_reset_boundary_256_250x250/fixed8-reset-boundary256-20260629T214228Z/summary.json	.	.	.	1003.0	1279.0	1103.0	1231.75	4982.0	1003.0	270080.0	.	.
runs/training/half_scale_distance_fixed8_source_reset_boundary_512_250x250/fixed8-reset-boundary-20260629T213917Z	twofifty-frontier-reset	config.json;metrics.jsonl	.	.	.	runs/training/half_scale_distance_fixed8_source_reset_boundary_512_250x250/fixed8-reset-boundary-20260629T213917Z/config.json	.	.	runs/training/half_scale_distance_fixed8_source_reset_boundary_512_250x250/fixed8-reset-boundary-20260629T213917Z/metrics.jsonl	.	.	.	.	.	.	.	.	.	.	.	.	.
runs/training/half_scale_distance_fixed8_source_write_entropy_stage_windows_250x250/fixed8-write-entropy-20260629T203325Z	twofifty-frontier-reset	config.json;metrics.jsonl	.	.	.	runs/training/half_scale_distance_fixed8_source_write_entropy_stage_windows_250x250/fixed8-write-entropy-20260629T203325Z/config.json	.	.	runs/training/half_scale_distance_fixed8_source_write_entropy_stage_windows_250x250/fixed8-write-entropy-20260629T203325Z/metrics.jsonl	.	.	.	.	.	.	.	.	.	.	.	.	.
runs/training/half_scale_distance_fixed8_source_write_entropy_stage_windows_250x250/fixed8-write-entropy-foreground-probe	twofifty-frontier-reset	config.json;metrics.jsonl	.	.	.	runs/training/half_scale_distance_fixed8_source_write_entropy_stage_windows_250x250/fixed8-write-entropy-foreground-probe/config.json	.	.	runs/training/half_scale_distance_fixed8_source_write_entropy_stage_windows_250x250/fixed8-write-entropy-foreground-probe/metrics.jsonl	.	.	.	.	.	.	.	.	.	.	.	.	.
